id,name,zipcode,categories,pickup,delivery,price_range,rating
xhuDOqY9G5mPuSqBnMCaYw,Henry's End,11201,"american (new), bars",0,1,$$$,4
zXCGF0XtqjOv1s4DUHOtqg,Hart's Restaurant,11238,american (new),0,1,$$$,4.5
FG3toTBOTyfVTePW5RuWSw,Jeffrey's Grocery,10014,"seafood, bars, breakfast & brunch",1,1,$$$,4
p1iFh4sgjQbhen8i-8a7ng,Chanson Le Salon,10013,"breakfast & brunch, cocktail bars, cafes",1,1,$$$,4.5
0U9uW93o9DUnAP7r-76LVg,Haenyeo,11215,"korean, cocktail bars",0,1,$$$,4
ud4-0gH8YlAExTBJoADPtw,The Capital Grille,10271,"seafood, steakhouses, wine bars",1,1,$$$,4
P2CTp4xyaNCe2AXSiLeOSQ,The Odeon,10013,"american (new), french, italian",1,1,$$$,4
m4CFfE1_u5rwVgb45ZqRpA,Sofreh,11217,persian/iranian,0,1,$$$,4
DiHm4iIAQhqMKfjsrBPvZw,Socarrat Paella Bar - Chelsea,10011,"spanish, tapas bars, tapas/small plates",1,1,$$$,4
0087AC_NnFRtC0c9FsB9pw,The Boil,10003,"cajun/creole, seafood",1,1,$$$,4
e64Y17DJgjotSz8B9gEI7Q,Ugly Baby,11231,"thai, bars",0,1,$$$,4.5
aTFkjo0scqmOgsFF5kuGXg,Claudette,10011,"french, mediterranean",1,1,$$$,4
v8_MaF5d2u5qZ6evINBsig,Coarse NY,10014,american (new),0,0,$$$,4.5
3D6UAhoKnF3A03rX_v5ngA,Bacaro,10002,"italian, wine bars, cocktail bars",1,1,$$$,4
3LRZQolTdyps07RSoaIXpA,Poco - NYC,10009,"tapas bars, spanish",1,1,$$$,3.5
Lw044EfH1h3XhUhri3ExfA,BLACKBARN,10010,"american (new), venues & event spaces",1,1,$$$,4
P_UREWCQxEYVbBa-KW_Wew,EN Japanese Brasserie,10014,"japanese, sushi bars, bars",1,1,$$$,4
EF4M55USa1ZNy1rP5Kuk2w,Chez Moi,11201,"french, desserts, cocktail bars",1,1,$$$,4
W_ebg9LGWmhuzffKnguwoQ,Sake Kawa,11106,"sushi bars, ramen",1,1,$$$,4.5
PnGSE8JGbMZKtdHi9go7Kg,The Milling Room,10024,"american (new), wine bars, cocktail bars",1,1,$$$,4
hV26aNvpfq5g34SI6_gvJA,Mama Rao Cucina Italiana,11219,"italian, party & event planning",1,1,$$$,4.5
4KzqwQus39gXgrwrDXAjWA,Eléa,10024,"mediterranean, greek, tapas/small plates",1,1,$$$,4.5
BA6wd1pZTVu1DmrtiyTs8g,Raoul's Restaurant,10012,french,1,1,$$$,4
utM-5navObsVA5sCRHobzA,Madre,11222,american (new),0,1,$$$,4.5
DeiVNRCo4kw5XUsHbXFkUg,Empire Steak House,10022,"steakhouses, wine bars, seafood",1,1,$$$,4
lY_gb_hNbit6GHBiOn3VeQ,Nami Nori,10014,"sushi bars, japanese",0,1,$$$,4
kJExyhre8kocF5gI9y4IDA,Villanelle,10003,"american (new), bars",0,1,$$$,4.5
uq5rHbGtBFwCwPkokIkKvQ,JoJo,10065,"american (new), cocktail bars",1,1,$$$,4
hRZyaQ80R9s9ztEBDJqiuw,Essex,10002,"bars, american (new)",1,1,$$$,3.5
OUp31SPcjK8wkBK_E6h2Gg,Sweetbriar,10016,"american (new), cocktail bars",0,0,$$$,4
53ZNJNrT91VgvrI0LFjLNQ,Locanda Vini e Olii,11238,"italian, wine bars",0,1,$$$,4
diiUjS6uHvbQRoiWOGKXsA,Nami Nori,11211,"sushi bars, japanese, gluten-free",0,0,$$$,4.5
4eGCuMwKRCCrYHOobEsFpA,Lusardi's,10075,"italian, wine bars",0,1,$$$,4.5
eT39RKlQ8i5Z4ml0ZwUK-Q,Tambour,11215,"wine bars, modern european, american (traditional)",1,1,$$$,4.5
446l_JghlLeekhd7_blMag,Eyval,11206,"persian/iranian, tapas/small plates, cocktail bars",0,0,$$$,4.5
X9f5HH4x3Mi7lo4ph9efvQ,Terre,11215,"italian, wine bars, breakfast & brunch",1,1,$$$,4.5
A8zppFZvBDGUKRSUrzJWMg,Chez Josephine,10036,french,1,1,$$$,4
ja--tSqGBMm6ueiN96woLQ,Filé Gumbo Bar,10013,"cajun/creole, breakfast & brunch, sandwiches",1,1,$$$,4.5
dYm7DXMy1r8kCmKiz1MO8w,Crave Fishbar,10022,"seafood, bars",1,1,$$$,4
wTaomJ5xoi-c7R_xKFmcpA,Positano Restaurant,11209,"italian, gluten-free, seafood",0,1,$$$,4
LXdblKc5g1Dp17xiV-Am1w,Trattoria Dell'Arte,10019,italian,1,1,$$$,4
Tp3MF3DNXuW41A10PQ2nFw,Amali,10022,"mediterranean, italian, venues & event spaces",1,1,$$$,4
q2Vq56jenOx8cXD2fCupYg,Leitao,10014,"portuguese, cocktail bars, beer, wine & spirits",1,1,$$$,5
G18cPTEjuxXx957dGYBDAQ,Marlow & Sons,11249,american (new),0,1,$$$,4
ikb5lhHmb2xndNZM-jr_Mw,Wolfgang's Steakhouse,10016,steakhouses,0,1,$$$,4
goqTQ4tOD-asC_ZJBW9l7w,Patsy's Italian Restaurant,10019,"italian, southern, wine bars",0,1,$$$,4
U74_3F7r3tMhd6dmTmDBxQ,Macao Trading Company,10013,"asian fusion, portuguese, chinese",1,1,$$$,4
mxDfu4bHwSXoCr3FRpyMsw,L'Antagoniste,11221,"french, breakfast & brunch, wine bars",1,1,$$$,4.5
wejLjvNQxkVfV4OGgMXgog,Knickerbocker Bar & Grill,10003,"american (traditional), wine bars, lounges",1,1,$$$,4
HD0e3eHwv573qHZOJJitWg,Aurora Soho,10013,"italian, breakfast & brunch, wine bars",0,1,$$$,4
faukkggAc_tuJ4THYlf4fg,La Masseria,10036,italian,1,1,$$$,4
71HLFDV5yIX8l7WqP7Km5g,Westlight,11249,"tapas/small plates, cocktail bars, wine bars",1,1,$$$,3.5
LfRiA6RORToZUSJUHkZBVA,Frankies 457 Spuntino,11231,"italian, sandwiches, wine bars",1,1,$$$,4
l2b6HJGarUxoeLnM9syTmg,Compagnie des Vins Surnaturels,10013,"wine bars, french, american (new)",0,1,$$$,4.5
FXYsBqMu2q1dhJYQg_FfAA,Rosemary’s,10010,"italian, wine bars, pizza",1,1,$$$,4
XVMzBs7wGeU5BWgyBL3xyQ,Ardesia Wine Bar,10019,"wine bars, tapas/small plates, cocktail bars",0,1,$$$,4
DEp-9JVnKN7eTb9A_mUlfA,Zou Zou’s,10001,"mediterranean, cocktail bars, american (new)",0,0,$$$,4
idxD3X7WfLFPZMoFnCRIQQ,Il Cantinori,10003,italian,1,1,$$$,4
avBY-xnfy4_pXCNc6EFHpg,My Moon,11211,"venues & event spaces, spanish, tapas bars",1,1,$$$,4
tV2IY8q92bOEwVC4McgPjw,Wallse,10014,"austrian, modern european, wine bars",0,1,$$$,4
PbezejIP9RHrjw-k459iZA,Porteno Restaurant,10001,argentine,0,1,$$$,4
7oNuDMESKejMgJFlkQwxmQ,Avena Downtown,10014,"italian, wine bars",0,1,$$$,4.5
XoDR_T-ZKYJtZgCocEDcyA,Print,10036,"bars, venues & event spaces, american (traditional)",1,1,$$$,4
Maks_EfVcTOe20TnGQy_MQ,The Capital Grille,10020,"steakhouses, seafood, wine bars",1,1,$$$,4
F89nDDlYZ7wbRe8EpLCqBw,Avra 48th Street,10017,"seafood, greek, mediterranean",1,1,$$$,4
IxwuIDcpRa7EpQs7V481Ww,Il Gattopardo,10019,italian,0,1,$$$,4
0ePn6TQSJQky4ueKeGQvpQ,SUGARFISH by sushi nozawa,10003,sushi bars,0,0,$$$,4
-8_vEcBA2Lqd8786S-Ss-g,Novita Restaurant,10010,italian,1,1,$$$,4
2C1hZNqiWWfQJAIvS9rvDQ,Ms Yoo,10002,"korean, cocktail bars, gastropubs",1,1,$$$,4
C3tP0fNNAoxOAC3O406CXQ,Le Sia,10036,"asian fusion, chinese, cajun/creole",1,1,$$$,4.5
YHGGyH4hn_5UyV1rWgA5hg,Tommy Bahama Restaurant | Bar | Store - New York,10176,"american (new), seafood, cocktail bars",0,0,$$$,4
uYHN9Vw3V1ajDGRnNDtbYw,Michael's of Brooklyn,11229,italian,1,1,$$$,4.5
JwCnSW-RQ7_DxvbzWNO1hA,Coletta,10016,"vegan, vegetarian, italian",1,1,$$$,4.5
suEoAFFWEj-RA3smDVqDbA,Morton's The Steakhouse,10006,"steakhouses, american (traditional), bars",1,1,$$$,4
Ssi8ht_p9rXY03Rwld6EKw,Vestry,10013,"seafood, american (new)",1,1,$$$,4
D0EV-xXaUUi35raZ_hWg-w,Momofuku Ssam Bar,10038,"asian fusion, american (new), steakhouses",0,0,$$$,4
6emR8SU0UlcKI2o-0yO7Wg,Antique Garage Tribeca,10013,"mediterranean, turkish",0,1,$$$,4
210LxcDl5dXlYOMlIUmEFQ,Lips - New York,10022,"american (traditional), bars, cabaret",0,1,$$$,4
VMugGjWqmOfCXnYv_7aFWw,Kubeh,10011,"middle eastern, tapas/small plates, coffee & tea",1,1,$$$,4
zzJA5P32V9MIHIMBIyasJw,Dante West Village,10014,"cocktail bars, italian, breakfast & brunch",0,1,$$$,4
DI0PHE6PVTpJF6dvG_d1Wg,Red Hook Tavern,11231,"american (traditional), bars",1,1,$$$,4
fFkqEyupjc5x2iJQIPcpLw,Ruffian,10009,"wine bars, tapas/small plates, vegetarian",0,1,$$$,4.5
vpkUUhs6dCnGeD-Vz0D29Q,Sam Sunny,10016,"korean, cocktail bars, barbeque",1,1,$$$,4.5
j_PlQwhtu_JpvINgFKepIg,Marathi,10013,"greek, cocktail bars",1,1,$$$,4.5
tiSw-6DIm3-mMORyEIOVyg,The Boil,11103,"cajun/creole, seafood, live/raw food",1,1,$$$,4
V3dHB6xAdd8_dH7t481PAw,Steak Frites Bistro,10018,"steakhouses, wine bars, french",0,0,$$$,4.5
aSprnLY-6GkMk1cuv0TMeA,Al Di La Trattoria,11215,italian,1,1,$$$,4
kS2CP48K66yL2TwIhUqy_A,Tamarind,10013,indian,1,1,$$$,4
_DBhCb0k5CM_nEE7FO7QTg,Pheasant,11211,"mediterranean, american (new), breakfast & brunch",1,1,$$$,4.5
0BzxIsoRuFvxbMPl-iH70A,Market Table,10014,"american (new), desserts, cocktail bars",1,1,$$$,4
vYLO6I4-xETxJc5to07GPw,Ten Hope,11211,"mediterranean, cocktail bars, american (new)",1,1,$$$,4
UJe9_p6NEl0kA6xHVo5PKw,Amelie,10024,"french, wine bars, breakfast & brunch",1,0,$$$,4.5
8nXo6lNJlXQQIdy8Kf7J9Q,Tessa,10024,"american (new), bars, sandwiches",0,1,$$$,4
IXGLhRPnboqlWymYQ5_b0g,Willow Vegan Restaurant,10011,"vegan, american (new), kosher",1,1,$$$,4.5
Wx6lMnEh7dCmX-9PQF1Ifw,Toloache 50,10012,mexican,1,1,$$$,4
mjGdtrh0tX7I91GM9dlMNg,MIMI,10012,french,0,1,$$$,4
4WDHrSodF1Xidv9ezS6Sgg,Tuscany Steakhouse,10019,"steakhouses, italian, seafood",1,1,$$$,4.5
WyJOEcbuRfcWXYwqaDup_g,ONDO Jersey City,7302,korean,0,0,$$$,4.5
J4pAppaiXwCkbLOGc4wHww,Raines Law Room,10011,"lounges, cocktail bars, venues & event spaces",0,1,$$$,4.5
hyBM_Xk9Hzp38acTHAHlBQ,dell'anima,10036,italian,0,1,$$$,4
pV-f6jq8mqNWymbPyPNmzg,BOBO,10014,"french, cocktail bars, breakfast & brunch",1,1,$$$,4
0y6eQXDw2RDLuBwkY02xGA,Aretsky's Patroon,10017,"american (traditional), bars",1,1,$$$,4
DtnlLLvcqeEUIyZTypHnzw,Il Mulino New York,10012,italian,1,1,$$$,4
zg9Jrtx9rqTXeaqufSOxHQ,Masseria dei Vini,10019,"bars, italian, pizza",1,1,$$$,4
4M3jBdELCcCKJl1mEnTxzQ,Lamia's Fish Market,10009,"seafood, breakfast & brunch, steakhouses",1,1,$$$,3.5
7cjT33LfYSk7vrRdEaSr4w,Angeletto Restaurant,10017,"italian, cocktail bars",1,1,$$$,4.5
oyxtaqfFZkP_vC0M6GfkbA,Chez Napoleon,10019,"french, diners",0,1,$$$,4
6Jjz97KPJ0jtmmIBCjReEw,Hou Yi Hot Pot,10002,hot pot,0,0,$$$,4
tCXDUzDMjDhBfCAaA8dmCg,Pastavino,10304,"italian, wine bars",1,1,$$$,4.5
RW-v9cm9rQZS9cSihuXfvw,Brandy Library,10013,"american (new), lounges, wine bars",0,1,$$$,4
KJFosOrLotvQo_rntg0sjA,Bricolage,11217,"vietnamese, gastropubs, cocktail bars",1,1,$$$,4
rtivWWzG0XjUuhSrwusTgQ,Fausto,11238,"italian, cocktail bars",0,1,$$$,4
vbGqzhH_exG5HOG1I23kvg,Park Side Restaurant,11368,italian,0,1,$$$,4
CsdS-L70jLn-exz34j8h5Q,L'avenue at Saks,10022,french,0,1,$$$,4
hWmzrNyhPO3phBstCynSvw,Rainhas Churrascaria,11368,"brazilian, steakhouses",1,1,$$$,4
Dqu-5RxNbbpBsL1Ssht9Ng,Hunan Slurp,10009,"noodles, chinese",1,1,$$$,4
bTyyPU8A4pz9dieLSZPMdA,Le Rivage,10036,french,1,1,$$$,4
#NAME?,da Umberto,10011,italian,1,1,$$$,4
_-EQR2vNYg-b1eZwAgp6JQ,Tanoreen,11209,"middle eastern, mediterranean, halal",1,1,$$$,4
_WsfOuvObbp1tH4cBE-jNw,Chart House,7086,"seafood, steakhouses, venues & event spaces",1,1,$$$,4
g3jNtkQZVZrrC823oBxdtg,Lafayette Grand Café & Bakery,10003,"french, brasseries, bakeries",1,1,$$$,3.5
Ve6GVzzJpR5QIIPdcn6ViQ,Mercato,10018,"italian, cocktail bars, desserts",1,1,$$$,4
CqQ2Og9kf-LhlUWtODalCQ,Blue Ribbon Sushi Bar & Grill - Columbus Circle,10019,"sushi bars, japanese, cocktail bars",0,0,$$$,4
zTK8reqKrmV7U71YVHYYjg,Armani Ristorante,10022,italian,1,1,$$$,4
MeUq9lombxM9alxs64tejQ,Pepolino Restaurant,10013,tuscan,1,1,$$$,4
pC_QwLpeL2Enk4hBgDcRqQ,Da Marino,10019,italian,1,1,$$$,4
aWkekCYI9zNA6xDwYEtYpg,Golden Wuish,10038,"asian fusion, dim sum, cocktail bars",1,1,$$$,4
UUkSQzJVsbOla6Os9NZT9Q,Popular,10002,"peruvian, cocktail bars, latin american",0,0,$$$,4
3uJ-wOpTZHd4dsIjMbmYgQ,Thalassa Restaurant,10013,"seafood, greek, mediterranean",1,1,$$$,4
16heVvLqYfLpl8mC1RN3Bg,Laojie Hotpot,11220,hot pot,0,1,$$$,4.5
HPvz-PHt2PYWV_X9eQSlnA,Il Cortile Restaurant,10013,italian,1,1,$$$,3.5
jt_mFVGnAcPx27vIz4o29A,Fig & Olive,10014,"mediterranean, french, bars",1,1,$$$,3.5
8PhwiTru5teSaZ8C6hrIww,Casa Mono,10003,"spanish, tapas bars",1,1,$$$,4
S-BwjmHOZ--bC4nUR4-cmA,Oceana,10020,seafood,1,1,$$$,4
NMVRHrkdp68twl4CWo1I5A,Marseille,10036,"french, mediterranean, brasseries",1,1,$$$,4
ui4Hhq2duXIZLuzev9531g,Otway,11238,"american (new), wine bars, breakfast & brunch",0,1,$$$,4
VmgvCsAP6vZ3DL1mw8ugWQ,Osteria Del Porto,10038,"italian, wine bars",1,1,$$$,4.5
aiRctIzCj9J3UqBHd-Z3HQ,Please Don't Tell,10009,"lounges, speakeasies",0,0,$$$,4
VaL9GaBR_GR-q9d1VzJF3g,SUteiShi,10038,"japanese, sushi bars",1,1,$$$,4
TmEPtynTP1qoTqwUbGKyGw,Ladurée,10012,"tea rooms, macarons, patisserie/cake shop",0,0,$$$,3.5
FRp1NwIyp6tkDU986cJkXQ,Piccola Cucina Estiatorio,10012,"italian, seafood",1,1,$$$,4
rdXcbBve2X6Bst7UoQ6T0w,Sunken Harbor Club,11201,"cocktail bars, tiki bars",0,0,$$$,4.5
jku9Fg8JsUbv_LQzg6PK4g,Lavagna,10009,"italian, bars",1,1,$$$,4
apykLG7DTZ-7xnOcZGDZZA,Taverna Kyclades - East Village,10009,"greek, seafood, mediterranean",1,1,$$$,4
EaAAP-gDALDL7GxcseMjBQ,The Polo Bar,10022,"american (traditional), bars",0,1,$$$,4
5ZgCfc1_fotAKUp7n3YJkQ,Towa,10010,"japanese, sushi bars, cocktail bars",0,0,$$$,4.5
yGpPYyu3s8iVNuO0ktqsDw,Birdland,10036,"jazz & blues, cocktail bars, american (new)",0,0,$$$,4
WyiTT3VHjzowMnOnUpZ7TQ,Empellón,10022,"mexican, cocktail bars, desserts",1,1,$$$,4
hKdvsbuQRtjajWYwjaoOQw,Tavern on the Green,10023,"american (new), cocktail bars",0,0,$$$,3.5
JLpEKUYAtzBRQwsUL3RPIA,Il Corso,10019,"italian, wine bars",0,1,$$$,4.5
niODyKeyStKEut1b6FNlhQ,Eleni's,10003,greek,1,1,$$$,4.5
D6ZEcG1FCZ18nekMWrhgMg,Wokuni,10016,"japanese, seafood",1,1,$$$,4
BQRfaq0U75B5EEblBZ2Aqg,Bacall's,10036,"american (new), bars",1,1,$$$,4
jEEb_EKKD2lx2mvTly_U6Q,Watermark,10038,"lounges, cocktail bars, seafood",0,1,$$$,3.5
xGNzAsakHgbbl9fwgSoiUg,Kahlo,10001,mexican,1,1,$$$,4
HUEj_yVB1E2mNNxW5PqUtQ,Bistro Vendome,10022,french,1,1,$$$,4
sQ7ENDHnfF9dIHhYrI8oHw,Palo Santo,11215,"latin american, caribbean, breakfast & brunch",0,1,$$$,4
iq9_CMtUT1SwGcEL8fSDNQ,R Lounge at Two Times Square,10036,"lounges, steakhouses, american (traditional)",0,0,$$$,4
eyjeP9CJZ_gYgeJFP_vtpQ,Karasu,11217,"japanese, cocktail bars",0,0,$$$,4
KoGN70ndDHkJmMXiDCBS3A,BG Restaurant,10019,american (new),0,1,$$$,4
xtfKAP7X36CCZrJm_Ta6Cg,The Consulate,10024,"french, american (new), cocktail bars",1,1,$$$,4
Ww3aAPf0sA5ygAXu2qV1ZQ,Taiki,11217,"sushi bars, japanese, seafood",1,1,$$$,4.5
sI4N411hfsslUJnTkEfqWw,Mémé Mediterranean,10036,"mediterranean, tapas/small plates",1,1,$$$,4
Tias1_QRB5L-gzoSNNhOMA,Petrarca Cucina E Vino,10013,"italian, wine bars, desserts",0,1,$$$,4
LOeDR4X-YRToeo3hy_plew,The Fulton by Jean-Georges,10038,"seafood, live/raw food",1,1,$$$,3.5
Ucya5uGBVUA3azs-HX0sTA,West Side Steakhouse,10036,steakhouses,1,1,$$$,4
QObHX0yR6zd0WfksRDbJTA,Becco,10036,italian,1,1,$$$,3.5
78TCGIG1eHMYdyvMpFdDbQ,Follia,10003,"wine bars, italian, pizza",1,1,$$$,4
9o4y3IqpFDaj8FddJ6oi2A,Clement,10019,"american (new), diners, buffets",0,0,$$$,4
TzVVPWK_4dhdSEpNqZwIhQ,Toscana 49,10017,italian,1,1,$$$,4
SjG7CnTIuUBIo9T4BThkGQ,Employees Only,10014,"american (new), cocktail bars, desserts",1,1,$$$,4
DlDIBBcongaBW2FyNRqeiw,Mary's Fish Camp,10014,seafood,0,1,$$$,4
FeVmZXCk9y7Gff48e79AVA,MarieBelle,10013,"chocolatiers & shops, coffee & tea, gelato",1,0,$$$,4.5
wA_KKu3X36JcaUPgFjyIHg,Glasserie,11222,"mediterranean, bars",1,1,$$$,4
BglFB3mkuo_PVtxdok4v3A,Vinegar Hill House,11201,"bars, breakfast & brunch, american (traditional)",1,1,$$$,3.5
lZVE27r_W_3GXxNwECYC4g,Live Axe,10013,"axe throwing, bars",0,1,$$$,5
2kkjzgLwKHFmLAfR86kE3Q,Fonda Tribeca,10013,"mexican, breakfast & brunch, caterers",1,1,$$$,4.5
IEb99GmOvg585gmwmm4iNA,Azalea Ristorante,10019,italian,1,1,$$$,4
WI_AYZSW8ds1GjFq3PQJRA,Satis Bistro,7302,"wine bars, american (new), italian",1,1,$$$,4
f-WkzzSaAA_mdDmsKlJ4sw,21 Greenpoint,11222,"american (new), burgers, tapas/small plates",0,1,$$$,4
eFS3e9ctodj4aBTzRv_vtQ,Ben & Jack's Steakhouse,10017,"steakhouses, desserts, wine bars",1,0,$$$,4
dskDbpvA0hI_7RjtoL6IKA,SUGARFISH by sushi nozawa,10012,sushi bars,0,0,$$$,4
cuUmPDEY-1KXzShGdpsqag,Turkish Kitchen,10016,"turkish, mediterranean, halal",1,1,$$$,4
myYOl6CDu1fieWKxXn-1Og,Little Prince,10012,"french, bars, venues & event spaces",0,1,$$$,4
3uEkZEAp7biQEtt0S7W1Vg,Vatan Indian Vegetarian,10016,"indian, vegetarian",0,1,$$$,4
Njr_f1J5Pve35OyPdBljVA,Convivium Osteria,11217,"italian, wine bars, venues & event spaces",1,1,$$$,4
kmcgUxWhwlbmC-FAMTEF2g,Cafe d’Alsace,10128,"french, breakfast & brunch, wine bars",1,1,$$$,4
E3MkTTS4ZDjWV9YT5i6eUg,Houseman,10013,"american (new), burgers, wine bars",0,1,$$$,4
eoz2NahxyivVRs8Ll9Ljjg,Aldo Sohm Wine Bar,10019,"wine bars, french, american (new)",0,1,$$$,4
r4SazXX-ISikdRYWbH-HAg,Hudson & Co,7302,"gastropubs, american (new), cocktail bars",1,1,$$$,4
13jzN6n45XtcbYA46nWThg,The Bar Downstairs and Kitchen,10017,"lounges, tapas/small plates, cocktail bars",0,0,$$$,4
O6RBNHBleB0mCb2dAanxCw,Casa Lever,10022,"italian, lounges",0,1,$$$,4
Dng_LID2JNnc6M6A1FB19Q,Come Prima Ristorante,10021,"bars, italian",0,1,$$$,4.5
8tcFpd0dcmfzbLgbTO4tdw,Sen Sakana,10036,"japanese, peruvian, kosher",1,1,$$$,4
xWUL-j6TQyKQHIfOtetu-Q,HanGawi,10016,"vegetarian, korean, vegan",1,1,$$$,4
Y7bbr09ssPvFojIIFBa6rA,Thyme Bar,10010,"cocktail bars, speakeasies",0,1,$$$,4
9OKc9dAnIVmBWae_x8a0bg,Chadwick's,11209,"american (traditional), steakhouses, seafood",0,1,$$$,4
iQo5aJwTL_ZrXCdPFKq-RA,Isle of Capri,10065,italian,0,1,$$$,4
mOL7TxRDJGutaEtVA8_hUg,Sadelle's,10012,"bakeries, breakfast & brunch, sandwiches",0,0,$$$,3.5
z-y9GDoRr1S9Ma6b2n0A4A,Enoteca Maria,10301,italian,0,1,$$$,4
yl214H_cUd1intjVAeE1Mw,Casa Publica,11211,"mexican, cocktail bars, breakfast & brunch",1,1,$$$,4
2HZ4UGqSzbb91nWui7VYLg,Periyali,10011,greek,1,1,$$$,4
fmG6BTunLXI2cN61NuLHiw,Ophelia,10017,"cocktail bars, lounges",0,0,$$$,4
bjzBkF2FFMsdkCk50xseFQ,Etcetera Etcetera,10036,"italian, venues & event spaces, wine bars",1,1,$$$,4
iUqWxpmnobBfFFVMraK0tw,Fire & Oak - Jersey City,7310,"american (new), seafood, wine bars",1,1,$$$,4
Q5PKAiBCjzQv2ql_y8v9FQ,Charlie Palmer Steak - New York,10036,"steakhouses, american (new)",0,1,$$$,4.5
9fydXI0fj2s-EmlF7vm8Og,Clay,10027,"american (new), bars",1,1,$$$,4
RoqLH-4rDugHlduthnZggg,Flame Hibachi,10016,"dim sum, teppanyaki",1,1,$$$,4
HhY7QDRu7EwXTDY4WT1wSA,SERRA by Birreria at Eataly Flatiron,10010,"italian, cocktail bars",0,1,$$$,3
7VqMGK9uwi0vKqOjdKyIUA,Catch NYC,10014,"asian fusion, sushi bars, seafood",1,1,$$$,3.5
7uGPAk8ELYABSzZhXhj7tA,Le Gigot,10014,french,1,1,$$$,4
V6xlMNLFTsxB4W0VVcRK_Q,230 Fifth Rooftop Bar,10001,cocktail bars,1,1,$$$,3
uEYHwZmVy6EciszazojznA,Stick With Me,10012,"chocolatiers & shops, desserts, candy stores",0,1,$$$,4.5
AWeQkgJ0uzNr5YxFr2Bx8g,Pasquale Jones,10012,"italian, pizza",0,1,$$$,3.5
uDJw4dQiySoNCBoUalW1Ww,Lincoln Ristorante,10023,italian,1,1,$$$,4
fxGpXRxFUDzlU3Cyszu4uQ,Red Rooster Harlem,10027,"american (traditional), breakfast & brunch, cocktail bars",1,1,$$$,3.5
9AUVb5HNQl2117Nkl7sP-Q,Takahachi Tribeca Restaurant,10013,"sushi bars, japanese, noodles",1,1,$$$,4
uPe0efNw-uwPybeqccZ1zQ,Osteria Al Doge,10036,"italian, desserts, pizza",1,1,$$$,4
B-lJd1eBLcLk1StNbgAe9w,Sushi Katsuei,11215,sushi bars,0,1,$$$,4
SClbV7TPTjJo6WYZBpErRg,Anassa Taverna Astoria,11102,"mediterranean, greek, breakfast & brunch",1,1,$$$,4.5
NGzwDLroGL4JvG81BWliNw,Armondo's Italian Restaurant,11372,italian,0,1,$$$,4.5
TmnKwcIM8zABSnCTetxzAw,The Dutch,10012,american (traditional),1,1,$$$,3.5
aH0T2I4LlXOwkQnu0zOgDA,Cafe Ole,11101,spanish,1,1,$$$,4
8PlsB1AXfAJ2RSR0MNbDrQ,The Loft Steakhouse,11218,"steakhouses, kosher",0,1,$$$,4.5
z8TIY5xLeQptbXxZp3LpsA,Felice 56,10019,"italian, wine bars",1,1,$$$,4
jM1A6Ka9F7g0I9w7T7HiRA,Stingray Lounge,7030,"seafood, cocktail bars, lounges",0,1,$$$,4.5
#NAME?,Da Long Yi Hot Pot,11101,"szechuan, hot pot",1,1,$$$,4.5
3PabSEZ2ESexVFZznyozVw,Delice & Sarrasin,10014,"french, vegan",1,1,$$$,4
c7QVJ979-HO-RPnqIFGO7w,Due West,10014,"bars, breakfast & brunch, american (traditional)",0,1,$$$,4
_4ztTCCumLK79ZJkNqL3ZQ,Blue,10310,"mediterranean, seafood, asian fusion",1,1,$$$,4
hkeMbvsLVrVgdpU_XRDvRA,STATE Grill and Bar,10118,"bars, american (new)",0,1,$$$,4
WaUuOzaY7WnmBer2nTLPUQ,Mace,10011,cocktail bars,0,1,$$$,4
sxE9fpmUb_kqaf_a17dYKQ,Gray Hawk Grill,10028,"american (traditional), seafood, steakhouses",1,1,$$$,4.5
sBL7J7s4Rnul40-MB0hXbA,Perrine,10065,"american (new), french",0,0,$$$,4
-r9RZMvgH7GPDOOek89Jzw,Lola Taverna,10014,"greek, cocktail bars",0,1,$$$,3.5
W2CqfHWZoOiRuW2jt1J-xQ,Turk's Inn,11237,"turkish, kebab, sandwiches",1,0,$$$,4.5
oyyubJoK0VZ2V3a5sVJULg,Natsumi,10019,"sushi bars, japanese, lounges",1,1,$$$,4
ryng69yOCoveA68KE6jl-Q,STK Steakhouse Midtown,10036,"steakhouses, american (new), cocktail bars",1,1,$$$,3.5
AZSC48kTDCRU1CqxdE04Kg,Dizzy's Club,10019,"jazz & blues, venues & event spaces, dinner theater",0,0,$$$,4
BdHWUmVFuo1R8Lctv4K1Ow,El Parador Cafe,10016,"mexican, venues & event spaces, cocktail bars",1,1,$$$,4
kn9rgR4KlvyTTi-s76OIaQ,Toloache 82nd,10028,"mexican, tex-mex",1,1,$$$,4
DCiEo7qucPaEj7Gtdj1U9A,Sant Ambroeus Madison,10075,"italian, coffee & tea, breakfast & brunch",0,1,$$$,4
bJwcf-h06wX6Yo3kVkajww,Giando,11211,"italian, venues & event spaces",0,1,$$$,3.5
kMljfja7weqfl_lzspjzHA,Cafe Cluny,10014,"breakfast & brunch, french, american (new)",0,1,$$$,3.5
inrdLiBjiJ_ngHXirw4pPg,Lysee,10010,"desserts, coffee & tea, pan asian",0,0,$$$,4
VbFYau70iG_s6UNFwYtGVQ,Xu's Public House,10003,"chinese, seafood, asian fusion",1,1,$$$,4
1VTv1wBwzzcD9k7qxC7L2g,The Parlour Room,10018,"cocktail bars, whiskey bars",0,0,$$$,4.5
